primary_title,runtime_minutes,genres,production_budget,worldwide_gross,year,ROI
Secretariat,123,Family,35000000,60376247,2010,73
Leap Year,94,Drama,19000000,32618920,2010,72
Leap Year,94,Romance,19000000,32618920,2010,72
Leap Year,100,Comedy,19000000,32618920,2010,72
Leap Year,100,Romance,19000000,32618920,2010,72
War Dogs,114,Comedy,50000000,86234503,2016,72
War Dogs,114,Crime,50000000,86234503,2016,72
War Dogs,114,Drama,50000000,86234503,2016,72
Zambezia,83,Adventure,20000000,34454336,2012,72
Zambezia,83,Animation,20000000,34454336,2012,72
Zambezia,83,Comedy,20000000,34454336,2012,72
The Other Guys,107,Action,100000000,170936470,2010,71
The Other Guys,107,Comedy,100000000,170936470,2010,71
The Other Guys,107,Crime,100000000,170936470,2010,71
The Family,111,Comedy,30000000,51078541,2013,70
The Family,111,Crime,30000000,51078541,2013,70
The Family,111,Thriller,30000000,51078541,2013,70
Legend,132,Biography,25000000,42425450,2015,70
Legend,132,Crime,25000000,42425450,2015,70
Legend,132,Drama,25000000,42425450,2015,70
Lockout,95,Action,20000000,33943049,2012,70
Lockout,95,Sci-Fi,20000000,33943049,2012,70
Lockout,95,Thriller,20000000,33943049,2012,70
The Family,152,Comedy,30000000,51078541,2013,70
The Family,152,Crime,30000000,51078541,2013,70
The Family,152,Drama,30000000,51078541,2013,70
Norm of the North,90,Adventure,18000000,30535660,2016,70
Norm of the North,90,Animation,18000000,30535660,2016,70
Norm of the North,90,Comedy,18000000,30535660,2016,70
The Birth of a Nation,120,Biography,10000000,16891011,2016,69
The Birth of a Nation,120,Drama,10000000,16891011,2016,69
The Birth of a Nation,120,History,10000000,16891011,2016,69
Joy,124,Drama,60000000,101134059,2015,69
Total Recall,118,Action,125000000,211856088,2012,69
Total Recall,118,Adventure,125000000,211856088,2012,69
Total Recall,118,Mystery,125000000,211856088,2012,69
RED 2,116,Action,84000000,141507355,2013,68
RED 2,116,Comedy,84000000,141507355,2013,68
RED 2,116,Crime,84000000,141507355,2013,68
The Spy Next Door,94,Action,28000000,46752858,2010,67
The Spy Next Door,94,Comedy,28000000,46752858,2010,67
The Spy Next Door,94,Family,28000000,46752858,2010,67
Winnie the Pooh,63,Adventure,30000000,50145607,2011,67
Winnie the Pooh,63,Animation,30000000,50145607,2011,67
Winnie the Pooh,63,Comedy,30000000,50145607,2011,67
Kidnap,95,Crime,21000000,34836080,2017,66
Kidnap,95,Drama,21000000,34836080,2017,66
Kidnap,95,Thriller,21000000,34836080,2017,66
If Beale Street Could Talk,119,Drama,12000000,19859167,2018,65
If Beale Street Could Talk,119,Romance,12000000,19859167,2018,65
Adrift,96,Action,35000000,57897191,2018,65
Adrift,96,Adventure,35000000,57897191,2018,65
Adrift,96,Biography,35000000,57897191,2018,65
Burlesque,119,Drama,55000000,90552675,2010,65
Burlesque,119,Music,55000000,90552675,2010,65
Burlesque,119,Musical,55000000,90552675,2010,65
The Last Witch Hunter,106,Action,80000000,130818912,2015,64
The Last Witch Hunter,106,Adventure,80000000,130818912,2015,64
The Last Witch Hunter,106,Fantasy,80000000,130818912,2015,64
You Again,105,Comedy,20000000,32838945,2010,64
You Again,105,Family,20000000,32838945,2010,64
You Again,105,Romance,20000000,32838945,2010,64
Secret in Their Eyes,111,Crime,20000000,32608019,2015,63
Secret in Their Eyes,111,Drama,20000000,32608019,2015,63
Secret in Their Eyes,111,Mystery,20000000,32608019,2015,63
Jersey Boys,134,Biography,40000000,65282732,2014,63
Jersey Boys,134,Drama,40000000,65282732,2014,63
Jersey Boys,134,Music,40000000,65282732,2014,63
Alice Through the Looking Glass,113,Adventure,170000000,276928112,2016,63
Alice Through the Looking Glass,113,Family,170000000,276928112,2016,63
Alice Through the Looking Glass,113,Fantasy,170000000,276928112,2016,63
Death Wish,107,Action,30000000,48575965,2018,62
Death Wish,107,Crime,30000000,48575965,2018,62
Death Wish,107,Drama,30000000,48575965,2018,62
N-Secure,105,Crime,1600000,2595644,2010,62
N-Secure,105,Drama,1600000,2595644,2010,62
N-Secure,105,Thriller,1600000,2595644,2010,62
Diary of a Wimpy Kid: The Long Haul,91,Comedy,22000000,35609577,2017,62
Diary of a Wimpy Kid: The Long Haul,91,Family,22000000,35609577,2017,62
The Internship,119,Comedy,58000000,93672764,2013,62
Fist Fight,91,Comedy,25000000,40286416,2017,61
The A-Team,117,Action,110000000,177241171,2010,61
The A-Team,117,Adventure,110000000,177241171,2010,61
The A-Team,117,Thriller,110000000,177241171,2010,61
The Last Stand,107,Action,30000000,48330757,2013,61
The Last Stand,107,Thriller,30000000,48330757,2013,61
Dolphin Tale 2,107,Drama,36000000,57824533,2014,61
Dolphin Tale 2,107,Family,36000000,57824533,2014,61
Ghostbusters,116,Action,144000000,229008658,2016,59
Ghostbusters,116,Comedy,144000000,229008658,2016,59
Ghostbusters,116,Fantasy,144000000,229008658,2016,59
Columbus,104,Drama,700000,1110511,2017,59
Dark Shadows,113,Comedy,150000000,238202668,2012,59
Dark Shadows,113,Fantasy,150000000,238202668,2012,59
Dark Shadows,113,Horror,150000000,238202668,2012,59
The Best of Me,118,Drama,26000000,41059418,2014,58
The Best of Me,118,Romance,26000000,41059418,2014,58
Million Dollar Arm,124,Biography,25000000,39217912,2014,57
Million Dollar Arm,124,Drama,25000000,39217912,2014,57
Million Dollar Arm,124,Sport,25000000,39217912,2014,57
The Eagle,114,Action,25000000,38993548,2011,56
The Eagle,114,Adventure,25000000,38993548,2011,56
The Eagle,114,Drama,25000000,38993548,2011,56
The Sitter,81,Comedy,25000000,38749404,2011,55
The Gambler,111,Crime,25000000,38718031,2014,55
The Gambler,111,Drama,25000000,38718031,2014,55
The Gambler,111,Thriller,25000000,38718031,2014,55
The Three Musketeers,110,Action,90000000,139877913,2011,55
The Three Musketeers,110,Adventure,90000000,139877913,2011,55
The Three Musketeers,110,Romance,90000000,139877913,2011,55
Entourage,104,Comedy,30000000,46438538,2015,55
Robin Hood,140,Action,210000000,322459006,2010,54
Robin Hood,140,Adventure,210000000,322459006,2010,54
Robin Hood,140,Drama,210000000,322459006,2010,54
Our Family Wedding,103,Comedy,14000000,21410546,2010,53
Our Family Wedding,103,Romance,14000000,21410546,2010,53
Logan Lucky,118,Comedy,29000000,44264271,2017,53
Logan Lucky,118,Crime,29000000,44264271,2017,53
Logan Lucky,118,Drama,29000000,44264271,2017,53
Ghost in the Shell,107,Action,110000000,167910690,2017,53
Ghost in the Shell,107,Drama,110000000,167910690,2017,53
Ghost in the Shell,107,Sci-Fi,110000000,167910690,2017,53
The Judge,141,Crime,50000000,76119388,2014,52
The Judge,141,Drama,50000000,76119388,2014,52
Carnage,80,Comedy,25000000,38112154,2011,52
Carnage,80,Drama,25000000,38112154,2011,52
The Hate U Give,133,Crime,23000000,35067665,2018,52
The Hate U Give,133,Drama,23000000,35067665,2018,52
Please Give,87,Comedy,3000000,4570178,2010,52
Please Give,87,Drama,3000000,4570178,2010,52
The Drop,106,Crime,12600000,19054534,2014,51
The Drop,106,Drama,12600000,19054534,2014,51
Cop Out,107,Action,37000000,55909910,2010,51
Cop Out,107,Comedy,37000000,55909910,2010,51
Cop Out,107,Crime,37000000,55909910,2010,51
What's Your Number?,106,Comedy,20000000,30163785,2011,51
What's Your Number?,106,Romance,20000000,30163785,2011,51
The Wall,88,Action,3000000,4495262,2017,50
The Wall,88,Drama,3000000,4495262,2017,50
The Wall,88,Thriller,3000000,4495262,2017,50
The Reef,94,Adventure,10000000,15037867,2010,50
The Reef,94,Drama,10000000,15037867,2010,50
The Reef,94,Horror,10000000,15037867,2010,50
The Wall,5,Documentary,3000000,4495262,2017,50
Morning Glory,107,Comedy,40000000,59795070,2010,49
Morning Glory,107,Drama,40000000,59795070,2010,49
Morning Glory,107,Romance,40000000,59795070,2010,49
The Big Wedding,89,Comedy,32500000,48425971,2013,49
The Big Wedding,89,Drama,32500000,48425971,2013,49
The Big Wedding,89,Romance,32500000,48425971,2013,49
Faster,98,Action,24000000,35792945,2010,49
Faster,98,Crime,24000000,35792945,2010,49
Faster,98,Drama,24000000,35792945,2010,49
Escape Plan,115,Action,70000000,103735965,2013,48
Escape Plan,115,Crime,70000000,103735965,2013,48
Escape Plan,115,Mystery,70000000,103735965,2013,48
Sherlock Gnomes,86,Adventure,59000000,87527651,2018,48
Sherlock Gnomes,86,Animation,59000000,87527651,2018,48
Sherlock Gnomes,86,Comedy,59000000,87527651,2018,48
The Man with the Iron Fists,95,Action,15000000,22018988,2012,47
Grace Unplugged,102,Drama,1700000,2507159,2013,47
Grace Unplugged,102,Music,1700000,2507159,2013,47
Patti Cake$,109,Drama,1000000,1471090,2017,47
Patti Cake$,109,Music,1000000,1471090,2017,47
30 Minutes or Less,83,Action,28000000,40966716,2011,46
30 Minutes or Less,83,Comedy,28000000,40966716,2011,46
30 Minutes or Less,83,Crime,28000000,40966716,2011,46
Oddball,5,Documentary,7000000,10237229,2016,46
The Ghost Writer,128,Drama,45000000,65532491,2010,46
The Ghost Writer,128,Mystery,45000000,65532491,2010,46
The Ghost Writer,128,Thriller,45000000,65532491,2010,46
The Change-Up,112,Comedy,52000000,75997067,2011,46
The Change-Up,112,Fantasy,52000000,75997067,2011,46
Anna Karenina,129,Drama,49000000,71004627,2012,45
Anna Karenina,129,Romance,49000000,71004627,2012,45
Lottery Ticket,99,Comedy,17000000,24719879,2010,45
Muppets Most Wanted,107,Adventure,55000000,79312301,2014,44
Muppets Most Wanted,107,Comedy,55000000,79312301,2014,44
Muppets Most Wanted,107,Crime,55000000,79312301,2014,44
Concussion,123,Biography,35000000,50363790,2015,44
Concussion,123,Drama,35000000,50363790,2015,44
Concussion,123,Sport,35000000,50363790,2015,44
Admission,107,Comedy,13000000,18733666,2013,44
Admission,107,Drama,13000000,18733666,2013,44
Admission,107,Romance,13000000,18733666,2013,44
Cyrus,91,Comedy,7000000,10062896,2010,44
Cyrus,91,Drama,7000000,10062896,2010,44
Cyrus,91,Romance,7000000,10062896,2010,44
Cyrus,87,Crime,7000000,10062896,2010,44
Cyrus,87,Horror,7000000,10062896,2010,44
Cyrus,87,Mystery,7000000,10062896,2010,44
The Nut Job 2: Nutty by Nature,91,Adventure,40000000,57438389,2017,44
The Nut Job 2: Nutty by Nature,91,Animation,40000000,57438389,2017,44
The Nut Job 2: Nutty by Nature,91,Comedy,40000000,57438389,2017,44
Nocturnal Animals,116,Drama,22500000,32398681,2016,44
Nocturnal Animals,116,Thriller,22500000,32398681,2016,44
The BFG,117,Adventure,140000000,199646680,2016,43
The BFG,117,Family,140000000,199646680,2016,43
The BFG,117,Fantasy,140000000,199646680,2016,43
Loving,123,Biography,9000000,12898064,2016,43
Loving,123,Drama,9000000,12898064,2016,43
Loving,123,Romance,9000000,12898064,2016,43
Solo: A Star Wars Story,135,Action,275000000,393151347,2018,43
Solo: A Star Wars Story,135,Adventure,275000000,393151347,2018,43
Solo: A Star Wars Story,135,Fantasy,275000000,393151347,2018,43
The Secret Life of Pets 2,86,Adventure,80000000,113351496,2019,42
The Secret Life of Pets 2,86,Animation,80000000,113351496,2019,42
The Secret Life of Pets 2,86,Comedy,80000000,113351496,2019,42
Battleship,131,Action,220000000,313477717,2012,42
Battleship,131,Adventure,220000000,313477717,2012,42
Battleship,131,Sci-Fi,220000000,313477717,2012,42
Trance,101,Crime,16000000,22594052,2013,41
Trance,101,Drama,16000000,22594052,2013,41
Trance,101,Mystery,16000000,22594052,2013,41
Casa de mi Padre,84,Comedy,6000000,8446952,2012,41
Casa de mi Padre,84,Western,6000000,8446952,2012,41
Let Me In,116,Drama,20000000,28270399,2010,41
Let Me In,116,Fantasy,20000000,28270399,2010,41
Let Me In,116,Horror,20000000,28270399,2010,41
Kubo and the Two Strings,101,Action,55000000,77548122,2016,41
Kubo and the Two Strings,101,Adventure,55000000,77548122,2016,41
Kubo and the Two Strings,101,Animation,55000000,77548122,2016,41
Priest,87,Action,60000000,84154026,2011,40
Priest,87,Adventure,60000000,84154026,2011,40
Priest,87,Fantasy,60000000,84154026,2011,40
Fantastic Four,100,Action,120000000,167849187,2015,40
Fantastic Four,100,Adventure,120000000,167849187,2015,40
Fantastic Four,100,Drama,120000000,167849187,2015,40
Captive,97,Action,2000000,2791973,2015,40
Captive,97,Crime,2000000,2791973,2015,40
Captive,97,Drama,2000000,2791973,2015,40
Legend of the Guardians: The Owls of Ga'Hoole,97,Action,100000000,139716717,2010,40
Legend of the Guardians: The Owls of Ga'Hoole,97,Adventure,100000000,139716717,2010,40
Legend of the Guardians: The Owls of Ga'Hoole,97,Animation,100000000,139716717,2010,40
Blade Runner 2049,164,Drama,185000000,259357408,2017,40
Blade Runner 2049,164,Mystery,185000000,259357408,2017,40
Blade Runner 2049,164,Sci-Fi,185000000,259357408,2017,40
Parker,118,Action,35000000,48543388,2013,39
Parker,118,Crime,35000000,48543388,2013,39
Parker,118,Thriller,35000000,48543388,2013,39
3 Days to Kill,117,Action,28000000,38959900,2014,39
3 Days to Kill,117,Drama,28000000,38959900,2014,39
3 Days to Kill,117,Thriller,28000000,38959900,2014,39
Khumba,85,Adventure,15000000,20898221,2013,39
Khumba,85,Animation,15000000,20898221,2013,39
Khumba,85,Family,15000000,20898221,2013,39
Snatched,90,Action,42000000,57852177,2017,38
Snatched,90,Adventure,42000000,57852177,2017,38
Snatched,90,Comedy,42000000,57852177,2017,38
Edge of Darkness,117,Crime,60000000,82812456,2010,38
Edge of Darkness,117,Drama,60000000,82812456,2010,38
Edge of Darkness,117,Mystery,60000000,82812456,2010,38
The Odd Life of Timothy Green,105,Comedy,40000000,55249159,2012,38
The Odd Life of Timothy Green,105,Drama,40000000,55249159,2012,38
The Odd Life of Timothy Green,105,Family,40000000,55249159,2012,38
Keanu,100,Action,15000000,20688141,2016,38
Keanu,100,Comedy,15000000,20688141,2016,38
Keanu,100,Crime,15000000,20688141,2016,38
Brothers,100,Documentary,13000000,17856688,2015,37
White House Down,131,Action,150000000,205440387,2013,37
White House Down,131,Drama,150000000,205440387,2013,37
White House Down,131,Thriller,150000000,205440387,2013,37
Country Strong,117,Drama,15000000,20601987,2010,37
Country Strong,117,Music,15000000,20601987,2010,37
Brothers,68,Documentary,13000000,17856688,2015,37
Brothers,156,Action,13000000,17856688,2015,37
Brothers,156,Drama,13000000,17856688,2015,37
Brothers,156,Sport,13000000,17856688,2015,37
The Sorcerer's Apprentice,109,Action,160000000,217986320,2010,36
The Sorcerer's Apprentice,109,Adventure,160000000,217986320,2010,36
The Sorcerer's Apprentice,109,Family,160000000,217986320,2010,36
Crimson Peak,119,Drama,55000000,74966854,2015,36
Crimson Peak,119,Fantasy,55000000,74966854,2015,36
Crimson Peak,119,Horror,55000000,74966854,2015,36
Pompeii,105,Action,80000000,108469033,2014,36
Pompeii,105,Adventure,80000000,108469033,2014,36
Pompeii,105,Drama,80000000,108469033,2014,36
Going the Distance,102,Comedy,32000000,43603990,2010,36
Going the Distance,102,Romance,32000000,43603990,2010,36
Fright Night,106,Comedy,30000000,40520649,2011,35
Fright Night,106,Horror,30000000,40520649,2011,35
Unforgettable,100,Drama,12000000,16221211,2017,35
Unforgettable,100,Thriller,12000000,16221211,2017,35
Prom,104,Comedy,8000000,10763183,2011,35
Prom,104,Drama,8000000,10763183,2011,35
Prom,104,Family,8000000,10763183,2011,35
The Master,138,Drama,37500000,50647416,2012,35
Run All Night,114,Action,50000000,66961644,2015,34
Run All Night,114,Drama,50000000,66961644,2015,34
Run All Night,114,Thriller,50000000,66961644,2015,34
Kill the Messenger,112,Biography,5000000,6656705,2014,33
Kill the Messenger,112,Crime,5000000,6656705,2014,33
Kill the Messenger,112,Drama,5000000,6656705,2014,33
Indivisible,119,Drama,2700000,3588305,2018,33
Indivisible,119,War,2700000,3588305,2018,33
Cats & Dogs: The Revenge of Kitty Galore,82,Action,85000000,113026383,2010,33
Cats & Dogs: The Revenge of Kitty Galore,82,Comedy,85000000,113026383,2010,33
Cats & Dogs: The Revenge of Kitty Galore,82,Family,85000000,113026383,2010,33
Fahrenheit 11/9,128,Documentary,5000000,6653715,2018,33
Patriots Day,133,Action,40000000,52837989,2016,32
Patriots Day,133,Crime,40000000,52837989,2016,32
Patriots Day,133,Drama,40000000,52837989,2016,32
Hot Pursuit,87,Action,35000000,45671512,2015,30
Hot Pursuit,87,Comedy,35000000,45671512,2015,30
Hot Pursuit,87,Crime,35000000,45671512,2015,30
Triple 9,115,Crime,20000000,25943792,2016,30
Triple 9,115,Thriller,20000000,25943792,2016,30
Left Behind,110,Action,16000000,20769209,2014,30
Left Behind,110,Drama,16000000,20769209,2014,30
Left Behind,110,Fantasy,16000000,20769209,2014,30
A Wrinkle in Time,109,Adventure,103000000,133401882,2018,30
A Wrinkle in Time,109,Family,103000000,133401882,2018,30
A Wrinkle in Time,109,Fantasy,103000000,133401882,2018,30
The Host,125,Action,50000000,64477051,2013,29
The Host,125,Adventure,50000000,64477051,2013,29
The Host,125,Drama,50000000,64477051,2013,29
Cloud Atlas,172,Action,102000000,130673154,2012,28
Cloud Atlas,172,Drama,102000000,130673154,2012,28
Cloud Atlas,172,Mystery,102000000,130673154,2012,28
Hall Pass,105,Comedy,68000000,87173475,2011,28
Hall Pass,105,Romance,68000000,87173475,2011,28
The Nutcracker and the Four Realms,99,Adventure,132900000,170293899,2018,28
The Nutcracker and the Four Realms,99,Family,132900000,170293899,2018,28
The Nutcracker and the Four Realms,99,Fantasy,132900000,170293899,2018,28
The Cold Light of Day,93,Action,20000000,25361206,2012,27
The Cold Light of Day,93,Thriller,20000000,25361206,2012,27
Killers,100,Action,75000000,95572749,2010,27
Killers,100,Comedy,75000000,95572749,2010,27
Killers,100,Romance,75000000,95572749,2010,27
Point Break,114,Action,100000000,126704591,2015,27
Point Break,114,Crime,100000000,126704591,2015,27
Point Break,114,Sport,100000000,126704591,2015,27
The Mortal Instruments: City of Bones,130,Action,60000000,75965567,2013,27
The Mortal Instruments: City of Bones,130,Fantasy,60000000,75965567,2013,27
The Mortal Instruments: City of Bones,130,Horror,60000000,75965567,2013,27
Dinner for Schmucks,114,Comedy,69000000,86796502,2010,26
Safe,94,Action,33000000,41495213,2012,26
Safe,94,Crime,33000000,41495213,2012,26
Safe,94,Thriller,33000000,41495213,2012,26
Rabbit Hole,91,Drama,5000000,6205034,2010,24
The Snowman,119,Crime,35000000,43226146,2017,24
The Snowman,119,Drama,35000000,43226146,2017,24
The Snowman,119,Mystery,35000000,43226146,2017,24
The Future,91,Drama,1000000,1239174,2011,24
The Future,91,Fantasy,1000000,1239174,2011,24
The Future,91,Romance,1000000,1239174,2011,24
Criminal,113,Action,31500000,38771262,2016,23
Criminal,113,Crime,31500000,38771262,2016,23
Criminal,113,Drama,31500000,38771262,2016,23
The Watch,102,Action,55000000,67130045,2012,22
The Watch,102,Comedy,55000000,67130045,2012,22
The Watch,102,Horror,55000000,67130045,2012,22
Tomorrowland,130,Action,170000000,206627518,2015,22
Tomorrowland,130,Adventure,170000000,206627518,2015,22
Tomorrowland,130,Family,170000000,206627518,2015,22
All Eyez on Me,139,Biography,45000000,54876855,2017,22
All Eyez on Me,139,Drama,45000000,54876855,2017,22
All Eyez on Me,139,Music,45000000,54876855,2017,22
Hearts Beat Loud,97,Comedy,2000000,2420962,2018,21
Hearts Beat Loud,97,Drama,2000000,2420962,2018,21
Hearts Beat Loud,97,Music,2000000,2420962,2018,21
Beautiful Creatures,124,Drama,50000000,60282876,2013,21
Beautiful Creatures,124,Fantasy,50000000,60282876,2013,21
Beautiful Creatures,124,Romance,50000000,60282876,2013,21
Sucker Punch,110,Action,75000000,89758389,2011,20
Sucker Punch,110,Adventure,75000000,89758389,2011,20
Sucker Punch,110,Fantasy,75000000,89758389,2011,20
Arthur,110,Comedy,40000000,47787943,2011,19
Arthur,110,Romance,40000000,47787943,2011,19
The Losers,97,Action,25000000,29863840,2010,19
The Losers,97,Adventure,25000000,29863840,2010,19
The Losers,97,Crime,25000000,29863840,2010,19
Valerian and the City of a Thousand Planets,137,Action,180000000,215098356,2017,19
Valerian and the City of a Thousand Planets,137,Adventure,180000000,215098356,2017,19
Valerian and the City of a Thousand Planets,137,Fantasy,180000000,215098356,2017,19
Power Rangers,124,Action,120000000,142531552,2017,19
Power Rangers,124,Adventure,120000000,142531552,2017,19
Power Rangers,124,Sci-Fi,120000000,142531552,2017,19
Draft Day,110,Drama,25000000,29847480,2014,19
Draft Day,110,Sport,25000000,29847480,2014,19
The Nice Guys,116,Action,50000000,59596747,2016,19
The Nice Guys,116,Comedy,50000000,59596747,2016,19
The Nice Guys,116,Crime,50000000,59596747,2016,19
Steve Jobs,122,Biography,30000000,35579007,2015,19
Steve Jobs,122,Drama,30000000,35579007,2015,19
Seeking a Friend for the End of the World,101,Adventure,10000000,11766959,2012,18
Seeking a Friend for the End of the World,101,Comedy,10000000,11766959,2012,18
Seeking a Friend for the End of the World,101,Drama,10000000,11766959,2012,18
The Raven,110,Crime,26000000,30601801,2012,18
The Raven,110,Mystery,26000000,30601801,2012,18
The Raven,110,Thriller,26000000,30601801,2012,18
Vice,132,Biography,60000000,70883171,2018,18
Vice,132,Comedy,60000000,70883171,2018,18
Vice,132,Drama,60000000,70883171,2018,18
Man on a Ledge,102,Action,42000000,49621440,2012,18
Man on a Ledge,102,Adventure,42000000,49621440,2012,18
Man on a Ledge,102,Crime,42000000,49621440,2012,18
Middle of Nowhere,97,Drama,200000,236806,2012,18
Can You Ever Forgive Me?,106,Biography,10000000,11752387,2018,18
Can You Ever Forgive Me?,106,Comedy,10000000,11752387,2018,18
Can You Ever Forgive Me?,106,Crime,10000000,11752387,2018,18
Happy Feet Two,100,Adventure,135000000,157956466,2011,17
Happy Feet Two,100,Animation,135000000,157956466,2011,17
Happy Feet Two,100,Comedy,135000000,157956466,2011,17
Ender's Game,114,Action,110000000,127983283,2013,16
Ender's Game,114,Adventure,110000000,127983283,2013,16
Ender's Game,114,Fantasy,110000000,127983283,2013,16
Me and Earl and the Dying Girl,105,Comedy,8000000,9266180,2015,16
Me and Earl and the Dying Girl,105,Drama,8000000,9266180,2015,16
Me and Earl and the Dying Girl,105,Romance,8000000,9266180,2015,16
"I, Frankenstein",92,Action,65000000,74575290,2014,15
"I, Frankenstein",92,Fantasy,65000000,74575290,2014,15
"I, Frankenstein",92,Horror,65000000,74575290,2014,15
Wonder Park,85,Adventure,100000000,115149422,2019,15
Wonder Park,85,Animation,100000000,115149422,2019,15
Wonder Park,85,Comedy,100000000,115149422,2019,15
The Vatican Tapes,91,Horror,13000000,14929184,2015,15
The Vatican Tapes,91,Thriller,13000000,14929184,2015,15
The 33,127,Biography,25000000,28400715,2015,14
The 33,127,Drama,25000000,28400715,2015,14
The 33,127,History,25000000,28400715,2015,14
Albert Nobbs,113,Drama,7500000,8539003,2011,14
Albert Nobbs,113,Romance,7500000,8539003,2011,14
Shut In,91,Drama,10000000,11360665,2016,14
Shut In,91,Mystery,10000000,11360665,2016,14
Shut In,91,Thriller,10000000,11360665,2016,14
The Diary of a Teenage Girl,102,Comedy,2000000,2279959,2015,14
The Diary of a Teenage Girl,102,Drama,2000000,2279959,2015,14
The Diary of a Teenage Girl,102,Romance,2000000,2279959,2015,14
The Darkest Minds,104,Action,34000000,38361428,2018,13
The Darkest Minds,104,Adventure,34000000,38361428,2018,13
The Darkest Minds,104,Drama,34000000,38361428,2018,13
Joyful Noise,118,Comedy,27500000,31157914,2012,13
Joyful Noise,118,Drama,27500000,31157914,2012,13
Joyful Noise,118,Music,27500000,31157914,2012,13
Allied,124,Action,106000000,119266661,2016,13
Allied,124,Drama,106000000,119266661,2016,13
Allied,124,Romance,106000000,119266661,2016,13
Furry Vengeance,92,Comedy,35000000,39340177,2010,12
Furry Vengeance,92,Family,35000000,39340177,2010,12
Cirque du Soleil: Worlds Away,91,Fantasy,25000000,28012862,2012,12
Zoolander 2,101,Comedy,50000000,55348693,2016,11
Woodlawn,123,Drama,13000000,14403703,2015,11
Woodlawn,123,Sport,13000000,14403703,2015,11
Get on Up,139,Biography,30000000,33339868,2014,11
Get on Up,139,Drama,30000000,33339868,2014,11
Get on Up,139,Music,30000000,33339868,2014,11
The Light Between Oceans,133,Drama,20000000,22281732,2016,11
The Light Between Oceans,133,Romance,20000000,22281732,2016,11
Green Lantern,114,Action,200000000,219535492,2011,10
Green Lantern,114,Adventure,200000000,219535492,2011,10
Green Lantern,114,Sci-Fi,200000000,219535492,2011,10
Wish I Was Here,106,Comedy,6000000,6591365,2014,10
Wish I Was Here,106,Drama,6000000,6591365,2014,10
The Campaign,85,Comedy,95000000,104907746,2012,10
Charlie St. Cloud,99,Drama,44000000,48478084,2010,10
Charlie St. Cloud,99,Fantasy,44000000,48478084,2010,10
Charlie St. Cloud,99,Romance,44000000,48478084,2010,10
Long Shot,125,Comedy,40000000,43711031,2019,9
Long Shot,125,Romance,40000000,43711031,2019,9
Grave Encounters,92,Horror,2000000,2151887,2011,8
American Assassin,112,Action,63000000,68310140,2017,8
American Assassin,112,Thriller,63000000,68310140,2017,8
Letters to God,110,Drama,3000000,3237452,2010,8
Letters to God,110,Family,3000000,3237452,2010,8
I Want Your Money,92,Documentary,400000,433588,2010,8
American Ultra,96,Action,28000000,30295028,2015,8
American Ultra,96,Comedy,28000000,30295028,2015,8
American Ultra,96,Sci-Fi,28000000,30295028,2015,8
Circumstance,107,Drama,900000,958978,2011,7
Holy Motors,115,Drama,4000000,4230426,2012,6
Holy Motors,115,Fantasy,4000000,4230426,2012,6
Take Shelter,121,Drama,4750000,4972016,2011,5
Take Shelter,121,Horror,4750000,4972016,2011,5
Take Shelter,121,Thriller,4750000,4972016,2011,5
Cold Pursuit,119,Action,60000000,62599159,2019,4
Cold Pursuit,119,Crime,60000000,62599159,2019,4
Cold Pursuit,119,Drama,60000000,62599159,2019,4
Scouts Guide to the Zombie Apocalypse,93,Action,15000000,15554855,2015,4
Scouts Guide to the Zombie Apocalypse,93,Comedy,15000000,15554855,2015,4
Scouts Guide to the Zombie Apocalypse,93,Horror,15000000,15554855,2015,4
John Carter,132,Action,275000000,282778100,2012,3
John Carter,132,Adventure,275000000,282778100,2012,3
John Carter,132,Sci-Fi,275000000,282778100,2012,3
The Guilt Trip,95,Comedy,40000000,41294674,2012,3
The Guilt Trip,95,Drama,40000000,41294674,2012,3
Transcendence,119,Action,100000000,103039258,2014,3
Transcendence,119,Drama,100000000,103039258,2014,3
Transcendence,119,Sci-Fi,100000000,103039258,2014,3
The Best of Enemies,133,Biography,10000000,10205616,2019,2
The Best of Enemies,133,Drama,10000000,10205616,2019,2
The Best of Enemies,133,History,10000000,10205616,2019,2
Miss Bala,104,Action,15000000,15362298,2019,2
Miss Bala,104,Crime,15000000,15362298,2019,2
Miss Bala,104,Drama,15000000,15362298,2019,2
I Don't Know How She Does It,89,Comedy,24000000,24474463,2011,2
I Don't Know How She Does It,89,Romance,24000000,24474463,2011,2
Jupiter Ascending,127,Action,179000000,181982519,2015,2
Jupiter Ascending,127,Adventure,179000000,181982519,2015,2
Jupiter Ascending,127,Sci-Fi,179000000,181982519,2015,2
The Dilemma,111,Comedy,70000000,70546865,2011,1
The Dilemma,111,Drama,70000000,70546865,2011,1
That's My Boy,116,Comedy,57500000,58085235,2012,1
Alex Cross,101,Action,35000000,35426759,2012,1
Alex Cross,101,Crime,35000000,35426759,2012,1
Alex Cross,101,Mystery,35000000,35426759,2012,1
Pan,111,Adventure,150000000,151525973,2015,1
Pan,111,Comedy,150000000,151525973,2015,1
Pan,111,Family,150000000,151525973,2015,1
Jack the Giant Slayer,114,Adventure,195000000,197687603,2013,1
Jack the Giant Slayer,114,Fantasy,195000000,197687603,2013,1
Holmes & Watson,90,Adventure,42000000,41926605,2018,0
Holmes & Watson,90,Comedy,42000000,41926605,2018,0
